	GO	0	1	2
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_31	GO:0008360 regulation of cell shape	-4.799/-0.000	-0.002/-1.985	-0.006/-1.393
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_32	GO:0006221 pyrimidine nucleotide biosynthetic process	-4.490/-0.000	-0.000/-2.590	-0.015/-0.768
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_33	GO:0006605 protein targeting	-4.490/-0.000	-0.000/-2.590	-0.015/-0.768
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_34	GO:0015992 proton transport	-4.497/-0.000	-0.000/-2.793	-0.032/-0.671
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_35	GO:0046933 hydrogen ion transporting ATP synthase activity, rotational mechanism	-4.022/-0.000	-0.001/-1.773	-0.000/-1.092
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_36	GO:0046961 hydrogen ion transporting ATPase activity, rotational mechanism	-4.022/-0.000	-0.001/-1.773	-0.000/-1.092
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_37	GO:0005694 chromosome	-3.962/-0.000	-0.000/-2.869	-0.064/-0.453
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_38	GO:0006829 zinc ion transport	-0.000/-0.740	-0.000/-1.859	-3.688/0.000
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_39	GO:0008652 amino acid biosynthetic process	-0.334/-0.204	-0.000/-3.602	-3.887/-0.000
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_40	GO:0003746 translation elongation factor activity	-3.650/-0.000	-0.000/-1.859	0.000/-0.727
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_41	GO:0006353 transcription termination	-3.650/-0.000	-0.000/-1.859	0.000/-0.727
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_42	GO:0015450 protein translocase activity	-3.650/-0.000	-0.000/-1.859	0.000/-0.727
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_43	GO:0015935 small ribosomal subunit	-3.650/-0.000	-0.000/-1.859	0.000/-0.727
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_44	GO:0016758 transferase activity, transferring hexosyl groups	-3.650/-0.000	-0.000/-1.859	0.000/-0.727
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_45	GO:0016757 transferase activity, transferring glycosyl groups	-3.568/-0.000	-0.060/-0.704	-0.000/-2.567
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_46	GO:0006260 DNA replication	-3.776/-0.000	-0.032/-0.918	-0.001/-2.215
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_47	GO:0006304 DNA modification	-3.462/-0.000	-0.000/-2.479	-0.049/-0.416
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_48	GO:0008610 lipid biosynthetic process	-2.636/-0.000	-0.000/-3.989	-0.763/-0.041
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_49	GO:0009401 phosphoenolpyruvate-dependent sugar phosphotransferase system	-0.769/-0.047	-1.489/-0.007	-0.000/-4.042
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_50	GO:0050136 NADH dehydrogenase (quinone) activity	-4.007/-0.000	-0.001/-1.841	-0.007/-1.054
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_51	GO:0015716 phosphonate transport	0.000/-1.357	-3.227/0.000	0.000/-1.335
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_52	GO:0003774 motor activity	-0.006/-1.078	-3.213/-0.000	0.000/-1.822
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_53	GO:0043565 sequence-specific DNA binding	-0.000/-2.727	-0.182/-0.361	-2.719/-0.000
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_54	GO:0000103 sulfate assimilation	0.000/-0.616	0.000/-1.549	-3.072/0.000
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_55	GO:0006817 phosphate transport	-0.026/-0.601	-0.000/-2.042	-3.477/-0.000
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_56	GO:0003918 DNA topoisomerase (ATP-hydrolyzing) activity	-3.041/0.000	0.000/-1.549	0.000/-0.606
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_57	GO:0006414 translational elongation	-3.041/0.000	0.000/-1.549	0.000/-0.606
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_58	GO:0016881 acid-amino acid ligase activity	-3.041/0.000	0.000/-1.549	0.000/-0.606
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_59	GO:0045261 proton-transporting ATP synthase complex, catalytic core F(1)	-3.041/0.000	0.000/-1.549	0.000/-0.606
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_60	GO:0003916 DNA topoisomerase activity	-2.908/-0.000	0.000/-2.169	-0.066/-0.336
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_61	GO:0006265 DNA topological change	-2.908/-0.000	0.000/-2.169	-0.066/-0.336
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_62	GO:0001539 ciliary or flagellar motility	-0.001/-1.909	-3.487/-0.000	-0.006/-1.252
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_63	GO:0006096 glycolysis	-3.254/-0.000	-0.000/-2.676	-0.171/-0.299
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_64	GO:0004812 aminoacyl-tRNA ligase activity	-3.495/-0.000	-0.001/-1.958	-0.041/-0.690
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_65	GO:0006744 ubiquinone biosynthetic process	-1.334/-0.004	-0.000/-2.790	-0.814/-0.019
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_66	GO:0006417 regulation of translation	-2.600/-0.000	-0.000/-2.590	-0.230/-0.174
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_67	GO:0000287 magnesium ion binding	-3.332/-0.000	-0.001/-2.432	-0.173/-0.389
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_68	GO:0051536 iron-sulfur cluster binding	-0.010/-1.409	-3.439/-0.000	-0.004/-1.783
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_69	GO:0009252 peptidoglycan biosynthetic process	-3.315/-0.000	-0.003/-1.724	-0.036/-0.763
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_70	GO:0016998 cell wall catabolic process	-0.011/-0.882	-0.004/-1.403	-3.107/-0.000
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_71	GO:0042128 nitrate assimilation	0.000/-2.348	-0.450/-0.098	-1.173/-0.011
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_72	GO:0006097 glyoxylate cycle	-0.087/-0.267	-0.000/-1.859	-2.392/-0.000
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_73	GO:0030001 metal ion transport	-0.087/-0.267	-0.000/-1.859	-2.392/-0.000
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_74	GO:0004386 helicase activity	-3.174/-0.000	-0.007/-1.411	-0.019/-0.953
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_75	GO:0000105 histidine biosynthetic process	-2.494/-0.000	-0.021/-0.806	-0.000/-1.213
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_76	GO:0009273 peptidoglycan-based cell wall biogenesis	-2.494/-0.000	-0.021/-0.806	-0.000/-1.213
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_77	GO:0006400 tRNA modification	-2.362/-0.000	-0.000/-1.859	-0.090/-0.260
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_78	GO:0016226 iron-sulfur cluster assembly	-0.261/-0.118	0.000/-2.169	-1.945/-0.000
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_79	GO:0006561 proline biosynthetic process	0.000/-0.493	-0.000/-1.239	-2.457/0.000
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_80	GO:0009306 protein secretion	-0.195/-0.276	-1.983/-0.002	-0.000/-2.621
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_81	GO:0004730 pseudouridylate synthase activity	-2.971/-0.000	-0.002/-1.551	-0.021/-0.677
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_82	GO:0006351 transcription, DNA-dependent	-2.432/0.000	-0.000/-1.239	0.000/-0.485
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_83	GO:0006886 intracellular protein transport	-2.432/0.000	-0.000/-1.239	0.000/-0.485
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_84	GO:0042777 plasma membrane ATP synthesis coupled proton transport	-2.432/0.000	-0.000/-1.239	0.000/-0.485
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_85	GO:0045263 proton-transporting ATP synthase complex, coupling factor F(o)	-2.432/0.000	-0.000/-1.239	0.000/-0.485
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_86	GO:0045449 regulation of transcription	-0.000/-2.972	-1.607/-0.006	-0.479/-0.117
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_87	GO:0009296 flagellum biogenesis	-0.000/-0.987	-2.346/-0.000	0.000/-0.970
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_88	GO:0006144 purine base metabolic process	-0.000/-1.481	-2.420/-0.000	-0.015/-0.768
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_89	GO:0008033 tRNA processing	-3.066/-0.000	-0.005/-1.612	-0.044/-0.720
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_90	GO:0046677 response to antibiotic	-1.155/-0.017	-0.736/-0.056	-0.000/-2.809
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_91	GO:0003899 DNA-directed RNA polymerase activity	-2.408/-0.000	-0.014/-0.879	0.000/-0.970
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_92	GO:0006099 tricarboxylic acid cycle	-0.817/-0.031	-0.000/-2.798	-1.614/-0.003
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_93	GO:0009055 electron carrier activity	-0.024/-1.030	-2.928/-0.000	-0.003/-1.805
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_94	GO:0043213 bacteriocin transport	-0.625/-0.030	0.000/-2.169	-1.191/-0.005
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_95	GO:0004252 serine-type endopeptidase activity	-0.048/-0.538	-0.002/-1.619	-2.764/-0.000
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_96	GO:0006189 'de novo' IMP biosynthetic process	-2.362/-0.000	-0.006/-0.998	0.000/-0.727
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_97	GO:0006754 ATP biosynthetic process	-2.362/-0.000	-0.006/-0.998	0.000/-0.727
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_98	GO:0008408 3'-5' exonuclease activity	-2.362/-0.000	-0.006/-0.998	0.000/-0.727
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_99	GO:0019402 galactitol metabolic process	-2.362/-0.000	-0.006/-0.998	0.000/-0.727
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_100	GO:0009116 nucleoside metabolic process	-2.600/-0.000	-0.001/-1.789	-0.081/-0.386
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_101	GO:0009597 detection of virus	-2.600/-0.000	-0.001/-1.789	-0.081/-0.386
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_102	GO:0046718 entry of virus into host cell	-2.600/-0.000	-0.001/-1.789	-0.081/-0.386
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_103	GO:0008168 methyltransferase activity	-2.825/-0.000	-0.003/-1.794	-0.104/-0.501
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_104	GO:0006396 RNA processing	-2.747/-0.000	-0.011/-1.204	-0.020/-0.891
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_105	GO:0015128 gluconate transporter activity	0.000/-0.863	-2.052/0.000	-0.000/-0.849
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_106	GO:0015725 gluconate transport	0.000/-0.863	-2.052/0.000	-0.000/-0.849
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_107	GO:0009982 pseudouridine synthase activity	-2.408/-0.000	-0.001/-1.509	-0.049/-0.416
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_108	GO:0016820 hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances	-2.408/-0.000	-0.001/-1.509	-0.049/-0.416
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_109	GO:0008026 ATP-dependent helicase activity	-2.425/-0.000	-0.023/-0.875	-0.007/-1.054
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_110	GO:0046873 metal ion transporter activity	-0.120/-0.194	0.000/-1.549	-1.852/-0.000
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_111	GO:0005975 carbohydrate metabolic process	-0.004/-1.775	-2.652/-0.001	-0.040/-0.883
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_112	GO:0006418 tRNA aminoacylation for protein translation	-2.461/-0.000	-0.002/-1.782	-0.122/-0.355
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_113	GO:0009058 biosynthetic process	-2.619/-0.000	-0.004/-1.763	-0.132/-0.438
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_114	GO:0006811 ion transport	-1.702/-0.005	-0.001/-2.581	-0.798/-0.050
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_115	GO:0003755 peptidyl-prolyl cis-trans isomerase activity	-1.735/-0.001	-0.074/-0.452	-0.000/-1.213
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_116	GO:0015288 porin activity	-0.277/-0.157	-1.167/-0.009	0.000/-1.822
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_117	GO:0015891 siderophore transport	-0.784/-0.016	-0.000/-1.859	-0.799/-0.015
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_118	GO:0004872 receptor activity	-2.032/-0.001	-0.001/-1.773	-0.165/-0.208
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_119	GO:0006535 cysteine biosynthetic process from serine	0.000/-0.370	-0.000/-0.929	-1.842/-0.000
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_120	GO:0006564 L-serine biosynthetic process	0.000/-0.370	-0.000/-0.929	-1.842/-0.000
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_121	GO:0006824 cobalt ion transport	0.000/-0.370	-0.000/-0.929	-1.842/-0.000
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_122	GO:0008156 negative regulation of DNA replication	0.000/-0.370	-0.000/-0.929	-1.842/-0.000
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_123	GO:0015087 cobalt ion transporter activity	0.000/-0.370	-0.000/-0.929	-1.842/-0.000
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_124	GO:0015114 phosphate transporter activity	0.000/-0.370	-0.000/-0.929	-1.842/-0.000
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_125	GO:0015116 sulfate transporter activity	0.000/-0.370	-0.000/-0.929	-1.842/-0.000
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_126	GO:0016036 cellular response to phosphate starvation	0.000/-0.370	-0.000/-0.929	-1.842/-0.000
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_127	GO:0019285 glycine betaine biosynthetic process from choline	0.000/-0.370	-0.000/-0.929	-1.842/-0.000
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_128	GO:0046912 transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer	0.000/-0.370	-0.000/-0.929	-1.842/-0.000
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_129	GO:0019538 protein metabolic process	0.000/-0.863	-0.025/-0.676	-1.945/-0.000
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_130	GO:0006364 rRNA processing	-2.461/-0.000	-0.007/-1.320	-0.047/-0.611
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_131	GO:0004129 cytochrome-c oxidase activity	-1.823/0.000	-0.000/-0.929	-0.000/-0.364
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_132	GO:0004315 3-oxoacyl-[acyl-carrier-protein] synthase activity	-1.823/0.000	-0.000/-0.929	-0.000/-0.364
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_133	GO:0006596 polyamine biosynthetic process	-1.823/0.000	-0.000/-0.929	-0.000/-0.364
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_134	GO:0009113 purine base biosynthetic process	-1.823/0.000	-0.000/-0.929	-0.000/-0.364
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_135	GO:0009246 enterobacterial common antigen biosynthetic process	-1.823/0.000	-0.000/-0.929	-0.000/-0.364
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_136	GO:0009377 HslUV protease activity	-1.823/0.000	-0.000/-0.929	-0.000/-0.364
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_137	GO:0016149 translation release factor activity, codon specific	-1.823/0.000	-0.000/-0.929	-0.000/-0.364
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_138	GO:0045226 extracellular polysaccharide biosynthetic process	-1.823/0.000	-0.000/-0.929	-0.000/-0.364
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_139	GO:0051539 4 iron, 4 sulfur cluster binding	-0.045/-0.824	-2.442/-0.001	-0.005/-1.657
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_140	GO:0005618 cell wall	-2.414/-0.001	-0.004/-1.717	-0.146/-0.381
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_141	GO:0006935 chemotaxis	-0.009/-1.107	-2.343/-0.000	-0.010/-1.078
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_142	GO:0008901 ferredoxin hydrogenase activity	-0.000/-0.740	-1.758/-0.000	0.000/-0.727
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_143	GO:0003924 GTPase activity	-2.158/-0.000	-0.002/-1.551	-0.103/-0.323
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_144	GO:0008134 transcription factor binding	-0.000/-1.605	-1.276/-0.006	-0.189/-0.217
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_145	GO:0008483 transaminase activity	-0.019/-0.918	-0.028/-0.881	-2.254/-0.001
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_146	GO:0015299 solute:hydrogen antiporter activity	0.000/-0.616	-0.012/-0.756	-1.852/-0.000
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_147	GO:0016791 phosphoric monoester hydrolase activity	0.000/-0.616	-0.012/-0.756	-1.852/-0.000
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_148	GO:0019544 arginine catabolic process to glutamate	0.000/-0.616	-0.012/-0.756	-1.852/-0.000
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_149	GO:0016853 isomerase activity	-2.269/-0.001	-0.059/-0.752	-0.018/-1.157
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_150	GO:0006313 transposition, DNA-mediated	-0.002/-1.486	-0.151/-0.332	-1.620/-0.003
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_151	GO:0016051 carbohydrate biosynthetic process	-1.828/-0.000	-0.012/-0.756	0.000/-0.606
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_152	GO:0009102 biotin biosynthetic process	-1.589/-0.002	-0.061/-0.466	0.000/-0.970
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_153	GO:0009307 DNA restriction-modification system	-1.589/-0.002	-0.061/-0.466	0.000/-0.970
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_154	GO:0015197 peptide transporter activity	-1.589/-0.002	-0.061/-0.466	0.000/-0.970
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_155	GO:0015833 peptide transport	-1.589/-0.002	-0.061/-0.466	0.000/-0.970
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_156	GO:0005381 iron ion transporter activity	-0.999/-0.007	0.000/-1.549	-0.452/-0.044
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_157	GO:0015343 siderophore-iron transporter activity	-0.999/-0.007	0.000/-1.549	-0.452/-0.044
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_158	GO:0005488 binding	-0.001/-1.848	-0.404/-0.131	-1.143/-0.014
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_159	GO:0004519 endonuclease activity	-1.858/-0.002	-0.096/-0.499	-0.007/-1.278
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_160	GO:0008565 protein transporter activity	-0.113/-0.430	-1.804/-0.003	-0.002/-1.699
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_161	GO:0006259 DNA metabolic process	-2.032/-0.001	-0.007/-1.094	-0.037/-0.500
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_162	GO:0006268 DNA unwinding during replication	-1.917/-0.001	-0.003/-1.250	-0.066/-0.336
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_163	GO:0016114 terpenoid biosynthetic process	-1.917/-0.001	-0.003/-1.250	-0.066/-0.336
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_164	GO:0008484 sulfuric ester hydrolase activity	-1.129/-0.008	-0.189/-0.222	-0.000/-1.213
ipageInput_fig1_clust2_vs_5_FDR_0.01_markers_for_fig1.txt_PO_go_P.05_PAGE_165	GO:0007049 cell cycle	-2.062/-0.002	-0.005/-1.605	-0.195/-0.309
